time	x	y	orientation_z	orientation_w	linear_vel	angular_vel
1.7453e+09	2.00868	0.000385192	0.947774	-0.318944	0	0
1.7453e+09	2.00868	0.000385192	0.947774	-0.318944	0	0
1.7453e+09	2.00868	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.00868	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.00868	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.01024	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.01024	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.00868	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.00868	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.00868	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.00868	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.00868	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.00868	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.00868	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.00868	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.00868	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.00868	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.00868	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.00868	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.01024	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.01024	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.00868	0.000385192	0.947774	-0.318944	0	0
1.7453e+09	2.00868	0.000385192	0.947774	-0.318944	0	0
1.7453e+09	2.01024	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.01024	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.01024	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.01024	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.01024	0.000385192	0.947774	-0.318944	0	0
1.7453e+09	2.00963	0.000992211	0.947774	-0.318944	0	0
