time	x	y	orientation_x	orientation_y	orientation_z	orientation_w	linear_vel	angular_vel
307.821	1.41878	-4.55296	0.000159967	9.27047e-05	-0.635697	0.771939	0	-0.106939
308.021	1.41149	-4.55237	0.000155019	0.000122942	-0.64364	0.765328	0	-0.129692
308.221	1.41162	-4.55212	0.000132043	6.81397e-05	-0.649249	0.760576	0	-0.0999874
308.421	1.41188	-4.55183	0.000158315	9.47352e-05	-0.656853	0.754019	0	-0.117313
308.621	1.41123	-4.55398	0.000152956	9.85085e-05	-0.663759	0.747946	0	-0.100976
308.821	1.41157	-4.55371	0.000140794	0.000117479	-0.670793	0.741645	0	-0.102014
309.021	1.41355	-4.55076	6.93625e-05	8.21013e-05	-0.678836	0.73429	0.00212369	-0.109251
309.221	1.41386	-4.5508	0.000147671	0.000112729	-0.685694	0.727889	0.00422096	-0.114671
309.421	1.41419	-4.55095	0.000169423	0.00020329	-0.692518	0.721401	0.00633887	-0.113549
309.621	1.41849	-4.5507	0.000149399	0.00012611	-0.699171	0.714955	0.00687092	-0.113496
309.821	1.41894	-4.55154	0.000182789	9.16389e-05	-0.705661	0.708549	0.00480295	-0.100789
310.021	1.41935	-4.55268	0.000206284	0.000135745	-0.712081	0.702098	0.00948606	-0.110569
310.221	1.41396	-4.55792	0.000201755	0.000138558	-0.717747	0.696304	0.00957492	-0.108678
310.421	1.41414	-4.5594	0.000215111	0.000150764	-0.723956	0.689846	0.00992429	-0.106182
310.621	1.4143	-4.56107	0.000226166	0.000156107	-0.730182	0.683253	0.012838	-0.112348
310.821	1.41438	-4.55962	0.000238947	0.000115128	-0.73463	0.678468	0.0103643	-0.101399
311.021	1.41442	-4.56128	0.000248499	0.000142976	-0.740527	0.672026	0.0126908	-0.109428
311.221	1.41452	-4.5631	0.000262134	0.000161656	-0.746518	0.665365	0.0128719	-0.112016
311.421	1.41011	-4.56631	0.000251664	0.000153818	-0.752891	0.658145	0.0154567	-0.129416
311.621	1.41026	-4.56839	0.000192341	0.000177255	-0.759321	0.650716	0.0133055	-0.107018
311.821	1.41037	-4.57038	0.000270726	0.000198688	-0.765301	0.643672	0.0130229	-0.103047
312.021	1.4137	-4.57148	0.000194897	0.000179572	-0.771237	0.636548	0.0131922	-0.105546
312.221	1.41366	-4.57345	0.000241956	0.000134152	-0.777053	0.629435	0.013008	-0.111333
312.422	1.40529	-4.5759	0.000293477	0.000168645	-0.78177	0.623567	0.0129207	-0.108587
312.621	1.40518	-4.57782	0.000237988	0.000134514	-0.787274	0.616603	0.0129979	-0.111567
312.821	1.40513	-4.57977	0.000276151	0.000171199	-0.792795	0.609488	0.0130619	-0.100441
313.021	1.41138	-4.58126	0.000252963	0.000218711	-0.798061	0.602576	0.0129135	-0.10455
313.222	1.41178	-4.58316	0.000225182	0.000239761	-0.803534	0.595258	0.0132562	-0.10718
313.421	1.41172	-4.58452	0.0002957	0.000154754	-0.807493	0.589877	0.0128701	-0.11135
313.621	1.41424	-4.58546	0.000303971	0.000152615	-0.813689	0.581301	0.0133851	-0.108982
