time	x	y	orientation_x	orientation_y	orientation_z	orientation_w	linear_vel	angular_vel
279.25	-4.07944	2.04526	-6.18542e-05	-0.000287393	0.325455	0.945557	0.319215	-0.0293443
279.45	-4.02951	2.08344	-5.34373e-05	-0.000273743	0.324813	0.945778	0.321591	-0.0338264
279.65	-3.97934	2.11137	-4.03405e-05	-0.000145072	0.324813	0.945778	0.313702	-0.0461633
279.85	-3.94263	2.13418	-6.24865e-05	-0.000283681	0.324183	0.945994	0.316748	-0.0398838
280.05	-3.89368	2.17153	-7.95385e-05	-0.000276705	0.323411	0.946259	0.317249	-0.0413705
280.25	-3.84476	2.20888	-4.59897e-05	-0.000259304	0.322527	0.94656	0.312396	-0.0448451
280.451	-3.7936	2.24865	-5.94925e-05	-0.00018295	0.319594	0.947555	0.313972	-0.0428373
280.65	-3.74502	2.28491	-6.33924e-05	-0.000220976	0.318639	0.947876	0.319615	-0.0362561
280.85	-3.69678	2.32158	-0.000118955	-0.000253872	0.31822	0.948017	0.321614	-0.0310577
281.05	-3.65688	2.36139	-6.25208e-05	-0.000257018	0.31935	0.947637	0.314606	-0.0416054
281.25	-3.6078	2.39812	-4.89781e-05	-0.000185977	0.318594	0.947891	0.312826	-0.0436028
281.45	-3.5663	2.44331	-7.83837e-05	-0.000239682	0.317808	0.948155	0.314324	-0.0455382
281.65	-3.52937	2.49401	-0.000125263	-0.000209569	0.317094	0.948394	0.312102	-0.0451209
281.85	-3.4807	2.52939	-0.000122372	-0.00023862	0.316092	0.948728	0.313733	-0.0454575
282.05	-3.42852	2.57079	-4.69445e-05	-0.000205075	0.313905	0.949454	0.315556	-0.0367027
282.25	-3.38891	2.60143	-7.96687e-05	-0.000252979	0.312128	0.95004	0.299625	-0.0533464
282.45	-3.34201	2.63523	-0.000132405	-0.000103806	0.310828	0.950466	0.287326	-0.0345708
282.65	-3.25795	2.63442	-6.80801e-05	-0.000247666	0.310832	0.950465	0.27839	-0.0288266
282.85	-3.21083	2.66675	-4.34466e-05	-0.000158098	0.310773	0.950484	0.303922	-0.0446546
283.05	-3.16313	2.69857	-3.18324e-05	-0.000163453	0.310251	0.950655	0.305094	-0.0276847
283.25	-3.07868	2.74007	-0.000106862	-0.000144605	0.307771	0.95146	0.305751	-0.0216705
283.45	-3.02842	2.77171	-8.55232e-05	-0.000164027	0.307843	0.951437	0.303918	-0.0402626
283.65	-2.97895	2.80168	-4.79482e-05	-0.000107321	0.307531	0.951538	0.27796	-0.0315836
283.85	-2.89187	2.83058	-7.32461e-05	-0.000196529	0.306438	0.95189	0.300882	-0.034405
284.05	-2.84051	2.85965	-0.000127215	-0.000176718	0.306482	0.951876	0.29411	-0.0178815
284.25	-2.78961	2.88669	-2.36191e-05	-7.86094e-05	0.306397	0.951904	0.278084	-0.011304
284.45	-2.74168	2.91086	-7.83087e-05	1.27121e-05	0.307976	0.951394	0.287361	0.00378192
284.65	-2.69372	2.93398	-5.3293e-05	-7.77784e-05	0.309877	0.950777	0.279532	0.00654362
284.85	-2.65953	2.95427	-2.55006e-05	-5.41195e-05	0.310627	0.950532	0.273494	-0.0297535
285.05	-2.63644	2.99359	-4.08601e-05	-1.23669e-05	0.311667	0.950191	0.276169	-0.0273376
285.25	-2.59437	3.02388	-5.1693e-05	-7.31444e-05	0.311255	0.950327	0.271756	-0.0279617
285.45	-2.62219	3.04696	-3.68761e-05	-2.36593e-05	0.314383	0.949296	0.258007	-0.0327991
285.65	-2.58218	3.07619	-2.44715e-05	3.59933e-05	0.313874	0.949465	0.266572	-0.024916
285.85	-2.53974	3.10658	-9.28278e-06	-6.1665e-05	0.313861	0.949469	0.303733	-0.0397004
286.051	-2.4739	3.13511	-4.79402e-05	-0.000111036	0.312163	0.950029	0.305942	-0.0509704
286.25	-2.42486	3.17064	-6.01871e-05	-7.4738e-05	0.311636	0.950202	0.295303	-0.0436133
286.45	-2.37737	3.20477	-6.07265e-05	-0.000212596	0.310391	0.950609	0.300758	-0.0542685
286.65	-2.32295	3.24183	-0.000121072	-0.000224842	0.309229	0.950988	0.298239	-0.0507998
286.85	-2.26754	3.27876	-3.79501e-05	-0.000175055	0.306898	0.951743	0.282622	-0.0534445
287.05	-2.22161	3.31038	-4.27244e-05	-8.63091e-06	0.30577	0.952105	0.275764	-0.0467571
287.25	-2.17793	3.33924	-7.62506e-05	-0.000141306	0.304206	0.952606	0.303219	-0.0596563
287.45	-2.14329	3.36272	-6.10438e-05	-0.000197138	0.302838	0.953042	0.279738	-0.0451746
287.65	-2.09729	3.39385	-3.92248e-05	-0.000103678	0.301513	0.953462	0.298242	-0.0559538
287.85	-2.0902	3.43065	-0.000109712	-6.00972e-05	0.302094	0.953278	0.272354	-0.0537332
288.05	-2.05096	3.46284	-8.84652e-05	-0.00014391	0.300464	0.953793	0.2973	-0.064739
288.25	-2.00535	3.49392	-3.85031e-05	-0.000124502	0.298552	0.954393	0.298123	-0.0618593
288.45	-1.96259	3.5164	-4.04535e-05	-3.94667e-05	0.298895	0.954286	0.287402	-0.0659067
288.65	-1.91658	3.54704	-0.0001138	-7.58718e-05	0.296576	0.955009	0.283738	-0.05919
288.85	-1.87169	3.57641	-5.78967e-05	-0.000104985	0.294619	0.955615	0.285044	-0.0665681
289.05	-1.801	3.60448	-4.86561e-05	-0.000135796	0.289833	0.957077	0.282089	-0.0615181
289.251	-1.75525	3.6329	-6.03109e-05	-1.90704e-05	0.287797	0.957691	0.272895	-0.0683236
289.45	-1.71046	3.66151	-0.000114504	-7.15396e-05	0.285265	0.958449	0.275105	-0.0757578
289.65	-1.65539	3.69354	-4.90914e-05	-9.59573e-05	0.282576	0.959245	0.287605	-0.0671536
289.85	-1.60891	3.72162	-5.97614e-05	-0.00015289	0.280324	0.959905	0.288171	-0.0762265
290.05	-1.56933	3.73727	-0.000130614	-5.6112e-05	0.278301	0.960494	0.289093	-0.0765045
290.25	-1.52022	3.76384	-0.000110304	-0.000172141	0.27558	0.961278	0.273447	-0.0709917
290.45	-1.47325	3.79098	-4.92762e-05	-0.000139415	0.273264	0.961939	0.292777	-0.0894623
290.65	-1.40963	3.8285	-5.61279e-05	-7.15169e-05	0.267166	0.963651	0.27665	-0.0796122
290.85	-1.36278	3.85512	-4.08143e-05	-0.000121379	0.264184	0.964472	0.291325	-0.0882292
291.05	-1.31398	3.88282	-6.12696e-05	-0.000117083	0.260311	0.965525	0.291866	-0.105308
291.25	-1.29705	3.90916	-7.48175e-05	-0.000113175	0.261014	0.965335	0.293102	-0.0895288
291.45	-1.24834	3.93638	-6.31171e-05	-0.000150951	0.25802	0.96614	0.265084	-0.0877232
291.65	-1.2137	3.9553	-2.53533e-05	0.000245724	0.256053	0.966663	0	0
291.85	-1.21014	3.95156	-2.53017e-05	0.000245387	0.255939	0.966693	0	0
292.05	-1.19844	3.95108	-7.12446e-05	0.00039635	0.249043	0.968492	0.0644952	-0.102202
292.251	-1.18961	3.95627	-6.03248e-05	0.000388844	0.241981	0.970281	0.0638399	-0.110805
292.45	-1.18564	3.96333	-8.99857e-05	0.000321873	0.236053	0.97174	0.056452	-0.103006
292.65	-1.17905	3.96962	-9.3187e-05	0.000323451	0.228982	0.97343	0.0663332	-0.112958
292.85	-1.17009	3.97456	-4.8992e-05	0.000388574	0.221797	0.975093	0.0654084	-0.112904
293.05	-1.19681	3.98436	-5.28711e-05	0.000389885	0.214625	0.976696	0.0647182	-0.112574
293.25	-1.18818	3.98858	-5.56093e-05	0.000345811	0.207387	0.978259	0.0600913	-0.112159
293.45	-1.1795	3.9928	-6.34325e-05	0.000337214	0.200038	0.979788	0.0626921	-0.111706
293.65	-1.17676	3.99626	-3.34784e-05	0.000373599	0.193343	0.981131	0.0577977	-0.113809
293.851	-1.16829	4.00021	-3.17347e-05	0.000364709	0.186022	0.982545	0.059117	-0.113324
294.05	-1.15988	4.00388	-7.50251e-05	0.000292498	0.178523	0.983936	0.0549678	-0.111313
294.25	-1.1873	4.04087	-6.93655e-05	0.000277312	0.173731	0.984793	0.0538018	-0.114043
294.45	-1.17905	4.04423	-1.44086e-05	0.000324251	0.166341	0.986068	0.0540844	-0.114589
294.65	-1.17075	4.0476	-4.89503e-05	0.000300979	0.159119	0.987259	0.0550992	-0.109454
294.851	-1.11875	4.04422	-4.9606e-05	0.000278301	0.147666	0.989037	0.0544873	-0.110801
295.05	-1.11312	4.04618	-9.1951e-05	0.000229157	0.142114	0.98985	0.0498269	-0.108273
295.25	-1.10597	4.04851	-1.05977e-06	0.000289385	0.134829	0.990869	0.051511	-0.113737
295.45	-1.10318	4.04224	3.25284e-06	0.000273855	0.128998	0.991645	0.0458818	-0.106713
295.65	-1.09668	4.0428	4.05709e-06	0.000289312	0.121931	0.992539	0.0491329	-0.113468
295.85	-1.08936	4.04506	9.43705e-06	0.000272786	0.114333	0.993442	0.0453044	-0.114631
296.05	-1.07857	4.05473	2.15168e-06	0.000258359	0.105443	0.994425	0.0431342	-0.115521
296.25	-1.07166	4.05667	-1.2185e-05	0.000248684	0.097662	0.99522	0.0439657	-0.112632
296.45	-1.06484	4.05852	-4.67932e-05	0.000196637	0.0904061	0.995905	0.0435456	-0.112365
296.65	-1.07818	4.06581	-2.97478e-05	0.000194358	0.0842345	0.996446	0.0440576	-0.100559
296.85	-1.07219	4.06735	1.49188e-05	0.000194559	0.0765945	0.997062	0.0357093	-0.113203
297.05	-1.06627	4.06875	2.81883e-05	0.000222659	0.0690098	0.997616	0.0365171	-0.112388
297.25	-1.02113	4.06176	2.7687e-05	0.000229391	0.0611512	0.998128	0.0462403	-0.108468
297.45	-1.01459	4.0632	-2.45355e-05	0.000207704	0.0538334	0.99855	0.0398075	-0.108603
297.65	-1.01047	4.06405	-3.04328e-05	0.000187648	0.0482498	0.998835	0.035622	-0.114108
297.85	-1.02944	4.06976	1.97009e-05	0.000194826	0.0398818	0.999204	0.0327397	-0.114071
298.05	-1.02416	4.07064	3.2957e-05	0.000224154	0.0325192	0.999471	0.0384873	-0.111713
298.25	-1.01864	4.07149	3.48259e-05	0.000230926	0.0250628	0.999686	0.0313067	-0.113565
298.45	-1.0177	4.06951	1.57849e-05	0.000198934	0.0181802	0.999835	0.0325281	-0.112438
298.65	-1.01291	4.07016	-1.2048e-06	0.000175207	0.0113291	0.999936	0.0274179	-0.106485
298.851	-0.995112	4.06522	4.12282e-05	0.000209247	0.00549487	0.999985	0.0304933	-0.104626
299.05	-0.99005	4.06563	4.4551e-05	0.000201065	-0.00173712	0.999998	0.0299031	-0.1124
299.25	-0.985414	4.066	2.69509e-06	0.000185783	-0.00887388	0.999961	0.0287633	-0.105094
299.45	-1.00736	4.07687	-2.88759e-05	0.000159449	-0.0155705	0.999879	0.0299237	-0.10987
299.65	-1.00337	4.07708	2.56701e-05	0.000181318	-0.0225719	0.999745	0.0272509	-0.106404
299.85	-0.999769	4.07726	2.33053e-05	0.00016022	-0.02965	0.99956	0.0212166	-0.109277
300.051	-0.977512	4.06624	4.28651e-05	0.00019245	-0.036389	0.999338	0.02923	-0.1146
300.25	-0.975926	4.06626	3.0461e-05	0.000145152	-0.0420365	0.999116	0.0174095	-0.111802
300.45	-0.971625	4.06619	-2.36607e-05	0.000145049	-0.0496904	0.998765	0.0270382	-0.113044
300.65	-1.01195	4.07276	-6.63168e-06	0.000164358	-0.0548459	0.998495	0.0340292	-0.112674
300.85	-1.00713	4.07266	-6.9111e-05	0.000133476	-0.0622987	0.998058	0.0265116	-0.112692
301.051	-1.00444	4.07262	2.48311e-05	0.000150525	-0.0696786	0.997569	0.0201112	-0.110559
301.25	-0.978288	4.05268	3.73999e-05	0.000159594	-0.0775338	0.99699	0.0212387	-0.112207
301.45	-0.976518	4.05259	8.892e-06	0.00010299	-0.0849417	0.996386	0.00742323	-0.111595
301.65	-0.984112	4.06999	-8.87505e-06	9.88073e-05	-0.0941621	0.995557	0.00756643	-0.112381
301.85	-0.982841	4.06986	6.9255e-06	9.42319e-05	-0.101597	0.994826	0.0048383	-0.112104
302.05	-0.981703	4.06965	2.64544e-05	9.30457e-05	-0.108771	0.994067	0.00482271	-0.110265
302.25	-0.979029	4.07728	3.74387e-05	9.06571e-05	-0.115892	0.993262	0.00483418	-0.111785
302.45	-0.977845	4.07709	3.35724e-05	9.06785e-05	-0.123228	0.992378	0.00483035	-0.111604
302.65	-0.97704	4.07697	4.69584e-05	8.11819e-05	-0.12869	0.991685	0.00232596	-0.111092
302.85	-0.983709	4.07608	7.62939e-06	9.52622e-05	-0.135015	0.990844	0.00240042	-0.111679
303.05	-0.985576	4.07572	-9.92099e-06	7.9555e-05	-0.141959	0.989873	0.0023108	-0.111886
303.25	-0.984831	4.07563	-1.84112e-05	0.000105457	-0.148408	0.988926	0.00230226	-0.10369
303.45	-0.948289	4.05139	3.71893e-06	8.99469e-05	-0.154909	0.987929	0.00222967	-0.103478
303.65	-0.947534	4.05119	-4.04011e-07	9.28286e-05	-0.161843	0.986816	0.00230413	-0.108953
303.85	-0.946732	4.05108	3.56801e-05	9.20669e-05	-0.168731	0.985662	0.00231036	-0.108358
304.05	-0.96572	4.06191	5.25935e-05	8.16973e-05	-0.176582	0.984286	0	-0.110819
304.25	-0.964796	4.06169	5.28874e-05	8.97148e-05	-0.183923	0.982941	0.00470962	-0.112733
304.45	-0.963614	4.06136	2.9226e-05	9.25571e-05	-0.191307	0.98153	0.00483911	-0.113597
304.65	-0.951716	4.06102	2.72465e-05	8.62684e-05	-0.198969	0.980006	0.00241011	-0.109417
304.85	-0.950682	4.06073	-5.37779e-06	8.90521e-05	-0.206058	0.97854	0.00240683	-0.111363
305.05	-0.949856	4.06061	-1.19655e-05	7.94963e-05	-0.212853	0.977084	0	-0.10738
305.25	-0.96663	4.06006	-2.97135e-05	8.44072e-05	-0.215535	0.976496	0	-0.100185
305.45	-0.965936	4.05987	3.98998e-05	8.56844e-05	-0.222444	0.974945	0.00461226	-0.105984
305.65	-0.965097	4.05959	4.50174e-05	8.34941e-05	-0.229466	0.973317	0.00231528	-0.108622
305.85	-0.960288	4.0695	4.88235e-05	8.27746e-05	-0.237959	0.971275	0.00231289	-0.109854
306.05	-0.959376	4.06915	5.06708e-05	8.69479e-05	-0.245059	0.969508	0.00232982	-0.110669
306.25	-0.953878	4.054	3.81711e-05	8.53713e-05	-0.251221	0.96793	0	-0.111716
306.45	-0.953266	4.05378	1.34629e-05	7.91699e-05	-0.258368	0.966046	0	-0.110991
306.65	-0.952799	4.05364	1.51666e-05	8.57715e-05	-0.265508	0.964109	0	-0.111365
306.851	-0.943749	4.05313	4.65609e-05	7.73875e-05	-0.272663	0.962109	0	-0.11099
307.05	-0.943292	4.05299	4.9194e-05	7.7478e-05	-0.279717	0.960082	0	-0.110799
307.25	-0.942844	4.05284	5.33547e-05	7.93575e-05	-0.28669	0.958023	0	-0.11051
307.45	-0.950289	4.05106	4.64833e-05	8.51386e-05	-0.292521	0.956259	0.00231342	-0.111103
307.65	-0.949744	4.05087	-1.58842e-05	9.99376e-05	-0.299497	0.954097	0	-0.11196
307.85	-0.94937	4.05078	-1.04265e-06	7.76826e-05	-0.304469	0.952522	0	-0.110787
308.05	-0.94898	4.05244	-2.98834e-06	9.72668e-05	-0.311223	0.950337	0	-0.110415
308.25	-0.948575	4.05278	4.34633e-05	8.05824e-05	-0.318034	0.948079	0	-0.110778
308.45	-0.948292	4.05255	3.07647e-05	8.90296e-05	-0.324348	0.945938	0.00218124	-0.101637
308.65	-0.952072	4.05493	5.84523e-05	7.73174e-05	-0.330605	0.943769	0	-0.108516
308.85	-0.951656	4.05473	6.45829e-05	7.70386e-05	-0.337368	0.941373	0	-0.110192
309.05	-0.951154	4.05447	5.97508e-05	7.8836e-05	-0.344224	0.938887	0	-0.111414
309.25	-0.927869	4.06929	2.10343e-06	7.79577e-05	-0.355696	0.934602	0	-0.111081
309.45	-0.927427	4.06912	7.31723e-05	7.4094e-05	-0.362473	0.931994	0	-0.111372
309.65	-0.92699	4.06896	-1.11376e-07	8.78386e-05	-0.369198	0.929351	0	-0.10993
309.85	-0.923663	4.06624	-1.72894e-05	0.000110819	-0.374464	0.927242	0	-0.101508
310.05	-0.923472	4.06582	7.25928e-05	7.0628e-05	-0.380282	0.92487	0	0
310.25	-0.923102	4.06552	7.31601e-05	7.30308e-05	-0.386734	0.922191	0	-0.109299
310.45	-0.948345	4.08269	7.02493e-05	7.34359e-05	-0.391614	0.920129	0	-0.110074
310.65	-0.947836	4.08231	7.32015e-05	7.52152e-05	-0.398315	0.917249	0.00230894	-0.110505
310.85	-0.947388	4.08201	7.39712e-05	7.43293e-05	-0.404993	0.91432	0	-0.110617
311.05	-0.934979	4.07934	7.26958e-05	7.51381e-05	-0.41224	0.911076	0	-0.110958
311.251	-0.934591	4.07908	6.53703e-05	7.59174e-05	-0.418889	0.908037	0	-0.110972
311.45	-0.934208	4.0788	7.76371e-05	7.13483e-05	-0.425511	0.904953	0	-0.110808
311.65	-0.932369	4.07489	4.58802e-05	8.22987e-05	-0.431786	0.901976	0	-0.110524
311.85	-0.931937	4.07455	7.8867e-05	7.42443e-05	-0.438354	0.898802	0	-0.110463
312.05	-0.931418	4.07408	2.82033e-05	4.63896e-05	-0.448565	0.89375	0	-0.26968
312.25	-0.937748	4.07101	-5.79246e-05	5.58577e-05	-0.473213	0.880948	0	-0.447891
312.45	-0.937479	4.07157	-8.73684e-05	-1.7847e-05	-0.509662	0.860375	0	-0.573221
312.65	-0.929089	4.06028	-5.34578e-05	-2.0742e-05	-0.547624	0.836724	0	-0.558701
312.851	-0.923748	4.05258	-5.93355e-05	1.79073e-05	-0.574717	0.818352	0	-0.561732
313.05	-0.923511	4.05325	-0.000110615	-2.2167e-05	-0.609914	0.792468	0	-0.544199
313.25	-0.918259	4.06436	-9.27843e-05	-3.13343e-05	-0.643405	0.765526	0	-0.531797
313.451	-0.916723	4.06699	-6.81448e-05	4.62447e-05	-0.674433	0.738336	0	-0.524761
313.651	-0.916117	4.06741	-7.38902e-05	2.61284e-05	-0.703527	0.710668	0	-0.5186
313.851	-0.94032	4.07506	-9.46651e-05	2.53248e-07	-0.729717	0.68375	0	-0.503065
314.05	-0.940084	4.07518	-0.000131761	-2.10547e-05	-0.755788	0.654816	0	-0.502298
314.25	-0.937685	4.07405	-0.000135883	1.14735e-05	-0.780146	0.625598	0	-0.491191
314.45	-0.930468	4.06984	-0.000161286	3.3858e-05	-0.803571	0.595209	0	-0.484786
314.65	-0.930339	4.0698	-7.73721e-05	-4.03896e-06	-0.824864	0.565332	0	-0.478337
314.85	-0.928396	4.07058	-0.00015102	7.3948e-05	-0.844791	0.535097	0.00229052	-0.471409
315.05	-0.926072	4.07177	-0.000147448	1.28998e-05	-0.863421	0.504484	0	-0.467349
315.251	-0.925977	4.07157	0.000119888	-0.000113732	0.880626	-0.473812	0	-0.457971
315.451	-0.925809	4.06664	0.000102645	-2.48983e-05	0.89255	-0.450948	0	-0.442743
315.65	-0.925793	4.06418	5.96977e-05	-6.16118e-05	0.907622	-0.419789	0.00429789	-0.444183
315.85	-0.925821	4.0641	3.21891e-05	-3.17245e-05	0.921417	-0.388576	0	-0.424417
316.051	-0.913998	4.05741	4.22367e-05	-9.78069e-06	0.934223	-0.356688	0	-0.416323
316.25	-0.913811	4.0573	1.60929e-06	-1.78322e-05	0.945547	-0.325485	0	-0.410615
316.45	-0.91353	4.05716	-0.0001015	-0.0001082	0.955581	-0.294728	0	-0.40745
316.65	-0.933295	4.07136	8.89685e-06	-3.07005e-05	0.964208	-0.265146	0	-0.399058
316.85	-0.933124	4.07111	1.09012e-05	-1.14728e-05	0.972083	-0.234635	0	-0.394037
317.05	-0.933119	4.07097	-7.79558e-05	-3.58339e-05	0.978575	-0.205892	0	-0.3843
317.25	-0.940001	4.07366	3.33843e-05	-3.79713e-05	0.984293	-0.176541	0	-0.380181
317.45	-0.940859	4.07319	1.32368e-05	-4.30112e-05	0.989023	-0.147758	0	-0.372229
317.65	-0.942467	4.07266	4.28835e-05	-3.18236e-05	0.99287	-0.119205	0.0165191	-0.396894
317.85	-0.935614	4.06568	-1.67063e-05	-7.24449e-06	0.995775	-0.0918264	0.00913223	-0.37344
318.05	-0.936958	4.06534	3.81102e-05	-1.72545e-05	0.997443	-0.0714732	0.00761314	-0.366837
318.25	-0.940089	4.06497	-4.89477e-06	2.18018e-06	0.999026	-0.044127	0.0169745	-0.377266
318.451	-0.94472	4.06285	-8.21608e-05	4.40449e-06	0.99984	-0.017912	0.0399258	-0.390069
318.65	-0.952642	4.06253	-8.14423e-05	3.12253e-05	0.999949	0.0100645	0.0419899	-0.378786
318.85	-0.95947	4.0624	-0.000136333	4.35826e-05	0.999369	0.0355148	0	0
319.05	-0.948513	4.05612	-4.19831e-05	2.07259e-05	0.998605	0.0527929	0	-0.309156
319.25	-0.955235	4.05671	-8.29788e-05	-2.21394e-05	0.996995	0.077462	0.0477991	-0.369504
319.45	-0.963883	4.058	-8.66315e-05	-1.83429e-05	0.994624	0.103551	0.0510149	-0.369069
319.651	-0.989607	4.06834	-0.000130095	4.68901e-05	0.991692	0.128632	0.0503473	-0.368873
319.85	-0.998593	4.07056	-0.000129303	5.80362e-05	0.98792	0.154966	0.0518946	-0.362424
320.05	-1.00481	4.07437	-0.000125965	6.26551e-05	0.983448	0.18119	0.0579428	-0.387885
328.45	-1.02081	4.06926	-0.000270689	3.68642e-05	0.974318	0.225178	0	0.740729
328.65	-1.01307	4.07149	-0.000186983	-2.88788e-05	0.983551	0.180632	0	0.444077
328.851	-1.01095	4.07059	-0.000300554	2.51622e-05	0.989005	0.147885	0	0.424917
329.05	-1.01079	4.07203	-0.000265722	-2.52843e-05	0.993212	0.116319	0	0.41719
329.25	-1.0107	4.07359	-0.000277233	-4.16915e-05	0.996373	0.0850939	0	0.415638
329.45	-1.00298	4.07067	-0.000309344	-4.00077e-06	0.998418	0.0562327	0	0.413843
329.65	-1.00292	4.07199	-0.000294231	-1.22823e-05	0.999638	0.0269121	0	0.404135
329.85	-1.00317	4.0735	-0.000199498	-6.80969e-05	0.999998	-0.00202019	0	0.389739
330.05	-1.00055	4.06825	-0.000342162	-5.75258e-05	0.99956	-0.0296737	0	0.385585
330.25	-1.00119	4.06964	-0.000338143	-9.33626e-05	0.998356	-0.0573213	0	0.380188
330.45	-1.00134	4.07097	-0.000331191	-6.88016e-05	0.996468	-0.0839706	0	0.378737
330.65	-1.00259	4.08008	-0.000264542	-0.000112217	0.993867	-0.110586	0	0.376993
330.85	-1.00322	4.08116	-0.000282648	-0.000168171	0.991455	-0.130446	0.00901111	0.403091
331.05	-1.00445	4.08238	-0.000343553	-0.000134964	0.98757	-0.157181	0	0.362891
331.25	-1.00503	4.08188	-0.000260118	-0.000175096	0.983159	-0.182753	0	0.357814
331.45	-1.00615	4.08288	-0.000366686	-0.000168407	0.978104	-0.208118	0.00490374	0.357571
331.65	-1.00731	4.0838	-0.000291943	-0.000148175	0.972478	-0.232994	0.00895384	0.366344
331.85	-1.01735	4.092	-0.000318192	-0.000196541	0.966216	-0.257732	0.00857728	0.361164
332.05	-1.01906	4.09251	-0.000372297	-0.000204715	0.959254	-0.282544	0.00942621	0.367218
332.25	-1.02219	4.09326	-0.000246037	-0.000228141	0.951746	-0.306887	0.00952978	0.352476
332.45	-1.02777	4.0944	-0.000383677	-0.000264166	0.943688	-0.330837	0.00987137	0.353555
332.65	-1.02952	4.09458	-0.000240674	-0.000228533	0.935215	-0.354082	0.00758178	0.324702
332.85	-1.0265	4.09101	-0.000158459	-0.000160845	0.926418	-0.376497	0.00510821	0.317166
333.05	-1.02367	4.08746	-0.000279307	-0.000193597	0.917177	-0.39848	0.00756446	0.313861
333.251	-1.02475	4.08756	-0.00031209	-0.000243607	0.910171	-0.414233	0	0.292387
333.45	-1.02581	4.0879	-0.000331017	-0.000247402	0.900773	-0.43429	0	0.2854
