time	x	y	orientation_x	orientation_y	orientation_z	orientation_w	linear_vel	angular_vel	controller_flag
253.435	-0.397093	3.81802	0.0766208	-0.135888	0.470079	0.868729	0.234161	-0.256573	2
253.635	-0.386319	3.833	0.0789712	-0.130993	0.49499	0.85533	0	0.8	3
253.835	-0.378189	3.84772	0.0798683	-0.128372	0.508501	0.847684	0.214061	-0.231324	2
254.035	-0.363593	3.87491	0.0749973	-0.131816	0.490577	0.858099	0.21509	-0.15239	2
254.235	-0.342694	3.91084	0.0714077	-0.132523	0.476062	0.866432	0.214655	-0.285917	2
254.435	-0.327682	3.94283	0.0675194	-0.132489	0.456202	0.877364	0.218143	-0.365856	2
254.635	-0.365699	3.9515	0.063369	-0.132517	0.434012	0.888852	0.215322	-0.309577	2
254.835	-0.340403	3.98395	0.0591732	-0.132423	0.410868	0.900083	0.215646	-0.318487	2
255.035	-0.309831	4.01782	0.0549734	-0.132241	0.387173	0.910817	0.216662	-0.341006	2
255.235	-0.273185	4.05414	0.0483402	-0.132935	0.347472	0.92696	0.233886	-0.647326	2
255.435	-0.239332	4.08251	0.0427909	-0.133061	0.3127	0.939512	0.230456	-0.350213	2
255.635	-0.203585	4.10856	0.0395485	-0.132401	0.291805	0.946444	0.228907	-0.269745	2
255.835	-0.134678	4.18811	0.0377318	-0.131196	0.282119	0.949617	0.228997	-0.301605	2
256.035	-0.0974421	4.21161	0.0346514	-0.130273	0.263552	0.95518	0.228007	-0.274255	2
256.235	-0.0593788	4.23357	0.0315506	-0.129251	0.245503	0.960222	0.227961	-0.287353	2
256.435	-0.0696907	4.25008	0.0305133	-0.128088	0.241607	0.961399	0.227956	-0.284043	2
256.635	-0.0305886	4.27019	0.0276824	-0.126891	0.226152	0.965395	0.227049	-0.212781	2
256.835	0.00916025	4.28906	0.0250896	-0.125601	0.212545	0.96872	0.228162	-0.311308	2
257.035	0.0292349	4.32122	0.0213306	-0.124438	0.190494	0.973536	0.22705	-0.23664	2
257.235	0.0703566	4.33699	0.0190104	-0.123047	0.176902	0.976322	0.227012	-0.233607	2
257.435	0.111926	4.35157	0.0165688	-0.121579	0.16255	0.979041	0.228523	-0.306781	2
257.635	0.240575	4.37015	0.0142244	-0.120176	0.147219	0.981673	0.227527	-0.249691	2
257.835	0.283067	4.38218	0.0122349	-0.118774	0.134078	0.983751	0.226687	-0.211256	2
258.035	0.325858	4.39317	0.0109119	-0.117512	0.123229	0.985336	0.227654	-0.25473	2
258.235	0.304476	4.39816	0.00973677	-0.116169	0.114849	0.986519	0.227418	-0.221865	2
258.435	0.347791	4.40752	0.008496	-0.115035	0.102881	0.987983	0.227225	-0.21965	2
258.635	0.391337	4.41587	0.0076256	-0.114017	0.0919606	0.989184	0.224497	-0.117131	2
258.835	0.400118	4.41394	0.00827796	-0.113463	0.0913496	0.989299	0.229083	-0.272437	2
259.035	0.443937	4.42128	0.00736372	-0.112539	0.0791666	0.990461	0.226771	-0.187638	2
259.235	0.487842	4.42761	0.00657515	-0.111555	0.0690702	0.991333	0.225596	-0.151404	2
259.435	0.652895	4.47024	0.00448474	-0.110364	0.0507824	0.992583	0.224559	-0.11752	2
259.635	0.696887	4.47409	0.00363615	-0.109111	0.0433529	0.993077	0.21175	-0.562234	2
259.835	0.737483	4.47641	-0.000715772	-0.107354	0.0112103	0.994157	0.209997	-0.329167	2
260.035	0.762188	4.49434	-0.00281115	-0.106224	-0.0131925	0.994251	0.207151	-0.194245	2
260.235	0.8025	4.4928	-0.00334304	-0.104966	-0.0222655	0.994221	0.206866	-0.105204	2
260.435	0.842889	4.49079	-0.00386897	-0.103535	-0.0277923	0.99423	0.205273	0.015716	2
260.635	0.876164	4.48386	-0.00334543	-0.102101	-0.0235733	0.994489	0.206255	-0.0297466	2
260.835	0.916541	4.482	-0.00343126	-0.100669	-0.0247108	0.994607	0.205197	-0.0220322	2
261.035	0.956933	4.48003	-0.00363493	-0.0992414	-0.0269031	0.994693	0.205229	-0.00268086	2
261.235	0.958221	4.44896	-0.0026451	-0.0978348	-0.0177369	0.995041	0.205117	0.046294	2
261.435	0.98848	4.4481	-0.00232359	-0.096713	-0.0148701	0.995199	0.20235	0.0654758	2
261.635	1.03507	4.44634	-0.00205406	-0.0952689	-0.0116336	0.995381	0.20408	0.0171836	2
261.835	1.07576	4.44549	-0.00195714	-0.093841	-0.0108358	0.995526	0.206089	-0.0160301	2
262.035	1.11619	4.44467	-0.00207716	-0.0924284	-0.0119876	0.995645	0.203473	0.00633347	2
